payment_id,payment_type,payment_amount,payment_date
3535,cash,1800,2014-07-10
3536,cash,1900,2017-11-11
3537,cash,1700,2017-08-05
3538,cash,800,2019-12-10
3539,cash,1900,2019-05-08
3540,cash,2000,2019-07-21
3541,cash,2100,2016-05-22
3542,cash,1900,2019-01-22
3543,cash,500,2018-07-23
3544,cash,1900,2017-07-26
3545,cash,1600,2015-12-13
3546,cash,1000,2018-06-11
3547,cash,1200,2019-06-22
3548,cash,2000,2014-07-11
3549,cash,1500,2019-04-30
3550,cash,1000,2013-12-22
3551,cash,1900,2019-12-17
3552,cash,600,2017-08-03
3553,cash,1200,2016-03-05
3554,cash,700,2016-01-09
3555,cash,700,2015-08-09
3556,cash,1700,2019-07-27
3557,cash,1500,2018-07-08
3558,cash,300,2016-09-28
3559,cash,600,2018-11-30
3560,cash,1300,2018-08-02
3561,cash,1200,2013-06-27
3562,cash,1500,2019-11-28
3563,cash,800,2019-06-25
3564,cash,2000,2017-12-07
3565,cash,1900,2018-05-10
3566,cash,300,2014-11-20
3567,cash,1300,2014-07-30
3568,cash,1600,2016-08-28
3569,cash,900,2018-10-03
3570,cash,1600,2018-06-12
3571,cash,1600,2019-10-24
3572,cash,1500,2011-11-07
3573,cash,1200,2015-05-31
3574,cash,2100,2019-12-07
3575,cash,300,2011-08-18
3576,cash,2500,2019-07-30
3577,cash,1000,2016-07-07
3578,cash,300,2018-10-05
3579,cash,900,2013-08-08
3580,cash,300,2019-09-10
3581,cash,300,2016-05-03
3582,cash,2400,2017-12-16
3583,cash,900,2015-08-28
3584,cash,1900,2018-10-21
3585,cash,1200,2019-11-07
3586,cash,1500,2019-03-02
3587,cash,1800,2017-06-24
3588,cash,1700,2011-06-17
3589,cash,1900,2017-04-17
3590,cash,1700,2013-01-06
3591,cash,1900,2016-06-22
3592,cash,1900,2018-08-30
3593,cash,400,2012-09-20
3594,cash,2200,2016-01-09
3595,cash,900,2014-09-08
3596,cash,900,2019-04-25
3597,cash,2200,2016-08-23
3598,cash,1400,2012-05-01
3599,cash,2000,2018-04-29
3600,cash,900,2014-08-19
3601,cash,500,2013-06-26
3602,cash,1200,2019-06-24
3603,cash,2000,2017-07-27
3604,cash,2000,2019-12-24
3605,cash,500,2013-11-17
3606,cash,1900,2017-08-06
3607,cash,800,2016-04-15
3608,cash,1800,2019-09-11
3609,cash,1000,2018-07-16
3610,cash,1600,2012-05-26
3611,cash,1300,2018-08-01
3612,cash,400,2016-06-17
3613,cash,2500,2018-12-21
3614,cash,1100,2017-08-21
3615,cash,2400,2018-09-16
3616,cash,1800,2018-12-10
3617,cash,900,2019-01-06
3618,cash,1300,2017-01-17
3619,cash,2500,2019-03-20
3620,cash,800,2013-09-14
3621,cash,1600,2019-12-06
3622,cash,500,2016-01-16
3623,cash,2100,2018-03-30
3624,cash,2400,2019-07-01
3625,cash,1200,2016-06-22
3626,cash,1600,2019-11-20
3627,cash,1800,2016-07-31
3628,cash,2100,2015-12-07
3629,cash,500,2017-11-06
3630,cash,2200,2019-11-14
3631,cash,1500,2016-06-20
3632,cash,2000,2018-11-23
3633,cash,1400,2019-11-02
3634,cash,1200,2016-08-09
3635,cash,2100,2018-01-26
3636,cash,400,2014-12-05
3637,cash,1700,2019-06-22
3638,cash,1800,2019-12-28
3639,cash,2100,2019-06-13
3640,cash,2400,2019-08-12
3641,cash,2400,2015-03-02
3642,cash,2200,2012-07-17
3643,cash,1200,2018-02-09
3644,cash,1700,2017-02-05
3645,cash,900,2016-02-10
3646,cash,1100,2014-09-28
3647,cash,1100,2013-01-13
3648,cash,1200,2019-04-23
3649,cash,1000,2014-11-19
3650,cash,600,2015-05-30
3651,cash,800,2019-11-24
3652,cash,2000,2019-12-18
3653,cash,800,2019-09-18
3654,cash,1200,2016-01-21
3655,cash,1000,2016-05-09
3656,cash,2500,2019-10-17
3657,cash,2500,2019-03-18
3658,cash,2300,2015-01-11
3659,cash,800,2019-11-27
3660,cash,1300,2017-09-05
3661,cash,2300,2019-09-07
3662,cash,2200,2017-06-25
3663,cash,1100,2019-11-01
3664,cash,700,2014-02-05
3665,cash,1000,2019-02-11
3666,cash,1700,2014-09-15
3667,cash,1000,2014-03-31
3668,cash,1100,2019-09-23
3669,cash,2300,2016-12-21
3670,cash,400,2018-12-24
3671,cash,1300,2019-08-07
3672,cash,2400,2019-12-23
3673,cash,2400,2019-04-19
3674,cash,1400,2016-07-07
3675,cash,1200,2019-01-18
3676,cash,1800,2019-04-09
3677,cash,2500,2017-12-26
3678,cash,1700,2017-04-02
3679,cash,2000,2019-12-31
3680,cash,1400,2015-11-18
3681,cash,900,2014-11-02
3682,cash,500,2012-12-15
3683,cash,1500,2019-08-12
3684,cash,1700,2019-06-21
3685,cash,1800,2018-06-10
3686,cash,1400,2015-01-23
3687,cash,400,2019-09-25
3688,cash,1200,2016-11-01
3689,cash,1200,2017-07-21
3690,cash,2300,2015-01-28
3691,cash,1800,2017-10-20
3692,cash,500,2019-08-06
3693,cash,1700,2015-10-13
3694,cash,900,2013-09-06
3695,cash,1000,2015-06-10
3696,cash,900,2017-09-26
3697,cash,1600,2019-03-06
3698,cash,300,2019-04-10
3699,cash,1300,2014-02-04
3700,cash,2400,2017-07-20
3701,cash,300,2019-05-04
3702,cash,2000,2019-08-09
3703,cash,1000,2019-01-05
3704,cash,1800,2019-07-22
3705,cash,400,2015-02-09
3706,cash,2100,2015-01-08
3707,cash,1000,2017-05-29
3708,cash,1600,2018-05-31
3709,cash,2200,2019-07-31
3710,cash,2200,2019-10-26
3711,cash,1200,2019-07-31
3712,cash,2100,2019-02-24
3713,cash,500,2015-05-03
3714,cash,1600,2018-11-20
3715,cash,2200,2019-08-30
3716,cash,1900,2018-04-09
3717,cash,1300,2015-12-29
3718,cash,1400,2019-12-14
3719,cash,1200,2017-03-24
3720,cash,1300,2017-05-14
3721,cash,1200,2019-12-15
3722,cash,1700,2019-11-24
3723,cash,1500,2019-02-09
3724,cash,600,2018-10-03
3725,cash,500,2015-01-11
3726,cash,1200,2019-03-06
3727,cash,1500,2018-12-15
3728,cash,1200,2018-03-08
3729,cash,1000,2019-04-17
3730,cash,1200,2014-07-15
3731,cash,1200,2018-03-30
3732,cash,2300,2016-11-18
3733,cash,1600,2016-05-21
3734,cash,700,2013-02-16
3735,cash,1700,2019-08-05
3736,cash,1400,2017-08-05
3737,cash,1900,2012-01-24
3738,cash,2200,2016-10-25
3739,cash,2500,2019-08-07
3740,cash,600,2019-01-21
3741,cash,500,2019-10-31
3742,cash,2100,2019-01-23
3743,cash,1800,2018-11-06
3744,cash,1800,2017-11-01
3745,cash,1600,2019-11-29
3746,cash,1200,2013-05-08
3747,cash,900,2019-12-22
3748,cash,800,2016-08-29
3749,cash,2400,2019-01-04
3750,cash,2100,2018-10-28
3751,cash,2300,2019-02-23
3752,cash,1000,2017-07-16
3753,cash,2500,2018-01-09
3754,cash,400,2019-07-26
3755,cash,1800,2019-09-18
3756,cash,2200,2019-03-05
3757,cash,400,2015-07-04
3758,cash,900,2019-04-03
3759,cash,700,2019-12-12
3760,cash,2400,2014-04-12
3761,cash,400,2015-12-10
3762,cash,1200,2013-07-16
3763,cash,2100,2016-07-18
3764,cash,2100,2017-04-12
3765,cash,1900,2018-11-21
3766,cash,1500,2011-06-27
3767,cash,2000,2016-05-22
3768,cash,1400,2014-01-10
3769,cash,1000,2018-11-03
3770,cash,2300,2019-05-10
3771,cash,1700,2018-08-10
3772,cash,500,2013-06-14
3773,cash,1200,2014-10-08
3774,cash,1700,2012-01-01
3775,cash,1100,2017-01-27
3776,cash,2500,2019-09-13
3777,cash,1400,2015-01-16
3778,cash,1400,2013-04-10
3779,cash,400,2012-11-11
3780,cash,2400,2019-03-06
3781,cash,1600,2015-04-10
3782,cash,500,2016-04-30
3783,cash,1800,2018-08-21
3784,cash,1200,2017-07-05
3785,cash,2300,2019-10-08
3786,cash,600,2019-07-18
3787,cash,1300,2012-10-13
3788,cash,500,2016-05-04
3789,cash,1300,2016-10-24
3790,cash,300,2016-12-05
3791,cash,1200,2018-05-01
3792,cash,2300,2016-04-08
3793,cash,1600,2016-11-30
3794,cash,1200,2019-12-22
3795,cash,1700,2015-04-24
3796,cash,1200,2017-02-27
3797,cash,1500,2017-03-03
3798,cash,1500,2019-07-27
3799,cash,2500,2018-06-29
3800,cash,700,2019-09-28
3801,cash,500,2012-02-27
3802,cash,1900,2016-11-28
3803,cash,2500,2017-01-31
3804,cash,600,2016-05-09
3805,cash,2200,2014-09-05
3806,cash,2200,2019-07-04
3807,cash,500,2017-11-05
3808,cash,700,2012-02-04
3809,cash,400,2017-07-03
3810,cash,2200,2015-01-14
3811,cash,2500,2017-08-13
3812,cash,2100,2019-07-31
3813,cash,1200,2012-05-01
3814,cash,2300,2019-09-05
3815,cash,2100,2019-12-14
3816,cash,1500,2019-10-29
3817,cash,600,2019-11-26
3818,cash,2000,2017-04-20
3819,cash,600,2014-10-31
3820,cash,1000,2017-07-14
3821,cash,1000,2019-09-19
3822,cash,2000,2015-09-20
3823,cash,1400,2017-11-18
3824,cash,1700,2017-11-01
3825,cash,1800,2019-11-29
3826,cash,2300,2017-12-23
3827,cash,1100,2015-09-13
3828,cash,2100,2017-07-02
3829,cash,1600,2019-01-18
3830,cash,1400,2017-11-17
3831,cash,1100,2019-08-01
3832,cash,2200,2019-11-08
3833,cash,900,2019-11-07
3834,cash,1500,2014-12-03
3835,cash,900,2019-10-18
3836,cash,2500,2017-05-06
3837,cash,800,2019-06-05
3838,cash,400,2019-02-25
3839,cash,300,2018-12-20
3840,cash,1200,2019-10-16
3841,cash,1100,2018-11-28
3842,cash,2400,2019-04-14
3843,cash,900,2016-02-18
3844,cash,500,2017-10-18
3845,cash,1600,2015-05-19
3846,cash,2300,2017-06-11
3847,cash,1900,2016-12-15
3848,cash,1100,2019-07-14
3849,cash,700,2019-03-28
3850,cash,2200,2018-10-21
3851,cash,2300,2015-04-19
3852,cash,1000,2019-10-05
3853,cash,1500,2019-07-27
3854,cash,2100,2014-01-09
3855,cash,600,2012-07-15
3856,cash,1700,2017-11-22
3857,cash,1000,2014-08-13
3858,cash,2100,2016-04-19
3859,cash,1800,2016-11-06
3860,cash,1200,2019-09-08
3861,cash,1100,2019-11-10
3862,cash,2100,2014-03-29
3863,cash,500,2019-10-15
3864,cash,2000,2014-02-13
3865,cash,1500,2013-10-21
3866,cash,500,2017-02-22
3867,cash,1100,2019-06-02
3868,cash,1600,2019-02-11
3869,cash,700,2016-09-10
3870,cash,1100,2019-09-07
3871,cash,1100,2011-08-18
3872,cash,600,2019-03-20
3873,cash,500,2018-02-24
3874,cash,1400,2017-06-06
3875,cash,1000,2012-04-12
3876,cash,900,2019-01-01
3877,cash,1900,2017-03-28
3878,cash,400,2019-02-09
3879,cash,700,2018-07-23
3880,cash,700,2015-05-22
3881,cash,700,2019-06-25
3882,cash,2000,2018-01-17
3883,cash,2300,2019-06-05
3884,cash,1600,2019-03-20
3885,cash,700,2015-08-12
3886,cash,1200,2015-05-16
3887,cash,300,2016-03-10
3888,cash,2100,2019-09-06
3889,cash,1900,2018-08-24
3890,cash,2400,2017-12-24
3891,cash,1100,2019-04-07
3892,cash,1000,2019-09-23
3893,cash,2100,2018-11-17
3894,cash,2200,2019-01-15
3895,cash,1300,2012-10-04
3896,cash,1000,2016-10-22
3897,cash,2500,2019-08-16
3898,cash,2500,2012-02-05
3899,cash,700,2015-11-02
3900,cash,400,2019-03-09
3901,cash,1500,2017-03-28
3902,cash,800,2019-11-08
3903,cash,2400,2017-11-06
3904,cash,300,2019-03-01
3905,cash,2000,2018-03-30
3906,cash,1400,2018-11-28
3907,cash,400,2018-01-30
3908,cash,300,2018-06-25
3909,cash,1600,2019-01-18
3910,cash,1600,2019-12-17
3911,cash,1700,2016-05-22
3912,cash,1200,2015-11-28
3913,cash,1400,2019-09-14
3914,cash,500,2019-07-11
3915,cash,700,2018-09-15
3916,cash,700,2019-09-19
3917,cash,500,2019-09-26
3918,cash,1500,2019-11-02
3919,cash,2300,2018-03-31
3920,cash,2300,2019-12-18
3921,cash,700,2017-03-28
3922,cash,2500,2011-09-04
3923,cash,1800,2019-07-02
3924,cash,1500,2012-08-09
3925,cash,2000,2019-03-23
3926,cash,2400,2019-11-29
3927,cash,1300,2019-07-05
3928,cash,1400,2016-01-21
3929,cash,1200,2016-09-11
3930,cash,1200,2015-05-07
3931,cash,1600,2017-05-17
3932,cash,900,2015-07-30
3933,cash,1500,2018-02-10
3934,cash,600,2015-10-12
3935,cash,1200,2018-06-09
3936,cash,600,2015-06-29
3937,cash,600,2014-03-07
3938,cash,1800,2019-08-30
3939,cash,700,2019-05-08
3940,cash,1500,2013-03-25
3941,cash,400,2019-12-21
3942,cash,1300,2014-09-26
3943,cash,2400,2016-12-18
3944,cash,2300,2019-12-12
3945,cash,300,2018-03-09
3946,cash,1800,2015-08-02
3947,cash,600,2015-01-27
3948,cash,900,2018-10-03
3949,cash,1300,2012-10-26
3950,cash,600,2017-11-13
3951,cash,1200,2018-05-06
3952,cash,2100,2016-07-03
3953,cash,1300,2016-10-15
3954,cash,800,2016-11-22
3955,cash,2100,2017-02-21
3956,cash,600,2012-05-05
3957,cash,900,2019-09-20
3958,cash,2400,2015-04-02
3959,cash,1800,2019-11-04
3960,cash,1300,2017-10-19
3961,cash,2200,2016-03-29
3962,cash,800,2018-11-28
3963,cash,500,2018-12-26
3964,cash,1500,2018-09-07
3965,cash,1200,2019-03-25
3966,cash,800,2014-09-22
3967,cash,1900,2016-06-19
3968,cash,2300,2013-04-21
3969,cash,1900,2017-07-03
3970,cash,500,2018-01-19
3971,cash,1400,2018-09-23
3972,cash,1300,2019-12-05
3973,cash,2000,2016-02-10
3974,cash,500,2019-10-24
3975,cash,500,2016-07-22
3976,cash,2300,2017-02-14
3977,cash,2000,2014-10-23
3978,cash,1500,2019-11-12
3979,cash,700,2019-01-18
3980,cash,700,2018-11-21
3981,cash,1600,2019-02-06
3982,cash,1200,2019-11-25
3983,cash,2300,2018-12-26
3984,cash,1800,2019-01-10
3985,cash,1300,2016-02-17
3986,cash,800,2015-05-30
3987,cash,1200,2018-12-16
3988,cash,900,2019-05-01
3989,cash,1300,2017-11-07
3990,cash,500,2017-09-16
3991,cash,400,2017-07-11
3992,cash,2500,2016-06-09
3993,cash,1500,2012-12-02
3994,cash,600,2018-05-06
3995,cash,1500,2017-06-06
3996,cash,500,2019-09-20
3997,cash,2200,2016-09-09
3998,cash,600,2014-12-21
3999,cash,500,2018-06-23
4000,cash,2100,2019-03-11
4001,cash,1200,2013-06-14
4002,cash,2200,2019-05-25
4003,cash,1000,2018-06-03
4004,cash,1900,2018-08-29
4005,cash,2500,2019-06-09
4006,cash,700,2013-11-18
4007,cash,2200,2018-07-29
4008,cash,900,2018-02-08
4009,cash,2300,2015-02-18
4010,cash,300,2015-10-07
4011,cash,2000,2013-04-29
4012,cash,2500,2019-05-09
4013,cash,1400,2016-08-06
4014,cash,800,2016-11-30
4015,cash,300,2016-10-30
4016,cash,400,2019-06-03
4017,cash,1900,2019-08-13
4018,cash,900,2018-05-13
4019,cash,2400,2019-06-25
4020,cash,500,2018-09-15
4021,cash,1800,2019-12-06
4022,cash,400,2013-09-15
4023,cash,2300,2019-11-16
4024,cash,1700,2017-10-13
4025,cash,1300,2018-01-12
4026,cash,1200,2018-12-30
4027,cash,1500,2018-02-14
4028,cash,2400,2017-10-19
4029,cash,600,2011-05-31
4030,cash,2100,2019-11-08
4031,cash,1300,2017-08-08
4032,cash,800,2017-05-19
4033,cash,1500,2019-12-18
4034,cash,1400,2014-01-20
4035,cash,1800,2017-05-24
4036,cash,2400,2019-07-15
4037,cash,500,2018-06-21
4038,cash,1800,2017-01-18
4039,cash,2000,2018-07-09
4040,cash,2300,2019-09-08
4041,cash,600,2017-07-07
4042,cash,2400,2018-07-18
4043,cash,1000,2016-11-22
4044,cash,300,2011-07-16
4045,cash,1800,2017-05-20
4046,cash,1500,2014-12-27
4047,cash,2000,2019-02-25
4048,cash,400,2017-09-22
4049,cash,1600,2019-01-16
4050,cash,600,2018-11-12
4051,cash,2500,2014-12-10
4052,cash,2500,2019-07-29
4053,cash,2500,2018-12-23
4054,cash,600,2014-04-06
4055,cash,900,2019-06-24
4056,cash,1200,2017-08-21
4057,cash,1600,2013-11-05
4058,cash,300,2018-07-21
4059,cash,2300,2013-08-20
4060,cash,2200,2018-09-08
4061,cash,1900,2018-06-18
4062,cash,2300,2014-02-07
4063,cash,1100,2016-01-17
4064,cash,2500,2018-02-23
4065,cash,2000,2019-01-20
4066,cash,1900,2019-02-16
4067,cash,700,2017-02-21
4068,cash,500,2013-09-05
4069,cash,1600,2019-11-15
4070,cash,400,2018-02-25
4071,cash,1200,2018-12-15
4072,cash,300,2019-12-20
4073,cash,800,2017-11-20
4074,cash,1800,2017-12-21
4075,cash,1900,2019-07-30
4076,cash,1000,2015-03-27
4077,cash,2400,2017-07-29
4078,cash,600,2017-06-14
4079,cash,1300,2017-01-30
4080,cash,1800,2017-12-08
4081,cash,1700,2019-07-02
4082,cash,1900,2019-08-09
4083,cash,900,2019-05-31
4084,cash,1800,2016-12-18
4085,cash,800,2015-10-14
4086,cash,1400,2016-07-04
4087,cash,2400,2011-05-12
4088,cash,900,2016-04-14
4089,cash,2000,2019-09-09
4090,cash,900,2016-12-16
4091,cash,1800,2019-08-13
4092,cash,1400,2019-12-19
4093,cash,2100,2013-04-21
4094,cash,1400,2018-03-14
4095,cash,1600,2019-10-20
4096,cash,400,2013-09-13
4097,cash,1900,2018-06-21
4098,cash,600,2019-09-08
4099,cash,700,2017-02-18
4100,cash,1800,2017-01-13
4101,cash,1700,2019-01-25
4102,cash,1700,2019-12-27
4103,cash,300,2012-07-08
4104,cash,900,2016-10-05
4105,cash,1800,2018-05-08
4106,cash,2000,2016-04-08
4107,cash,900,2019-07-12
4108,cash,2000,2018-02-05
4109,cash,1600,2019-10-26
4110,cash,1100,2016-07-24
4111,cash,2200,2012-11-28
4112,cash,300,2018-08-19
4113,cash,500,2019-09-28
4114,cash,500,2017-11-16
4115,cash,1600,2018-07-31
4116,cash,1100,2018-02-05
4117,cash,2300,2019-12-31
4118,cash,2200,2011-02-01
4119,cash,2200,2019-02-26
4120,cash,2200,2019-05-08
4121,cash,1800,2018-12-15
4122,cash,1800,2018-03-15
4123,cash,300,2018-07-03
4124,cash,500,2018-07-19
4125,cash,2400,2017-10-20
4126,cash,1100,2013-03-14
4127,cash,1400,2016-05-28
4128,cash,1000,2019-12-11
4129,cash,1300,2017-08-28
4130,cash,2200,2013-02-08
4131,cash,2300,2019-10-26
4132,cash,1700,2014-03-23
4133,cash,2500,2017-04-22
4134,cash,2100,2019-10-26
4135,cash,500,2019-03-06
4136,cash,1400,2014-09-03
4137,cash,2400,2019-09-09
4138,cash,1500,2019-12-30
4139,cash,2500,2019-11-23
4140,cash,1500,2014-05-13
4141,cash,900,2019-10-03
4142,cash,400,2019-01-17
4143,cash,1200,2019-01-23
4144,cash,2300,2019-05-09
4145,cash,600,2019-01-29
4146,cash,1300,2019-08-12
4147,cash,2500,2019-02-23
4148,cash,2100,2015-10-06
4149,cash,2300,2017-12-19
4150,cash,1900,2014-02-01
4151,cash,1400,2017-10-20
4152,cash,800,2014-03-04
4153,cash,600,2018-09-30
4154,cash,1200,2019-11-04
4155,cash,1100,2019-04-06
4156,cash,1900,2018-02-06
4157,cash,1700,2019-11-26
4158,cash,1400,2018-11-01
4159,cash,2500,2015-09-08
4160,cash,1000,2019-02-05
4161,cash,1000,2018-07-01
4162,cash,2400,2012-06-25
4163,cash,2100,2016-12-07
4164,cash,1300,2017-07-07
4165,cash,1200,2017-12-04
4166,cash,1700,2019-07-19
4167,cash,1900,2015-11-03
4168,cash,1200,2018-10-28
4169,cash,2100,2019-09-28
4170,cash,1000,2011-08-18
4171,cash,1000,2013-07-18
4172,cash,1200,2016-03-24
4173,cash,600,2019-01-31
4174,cash,2000,2016-01-11
4175,cash,2100,2015-09-04
4176,cash,1800,2018-11-26
4177,cash,2300,2019-09-15
4178,cash,2400,2016-11-18
4179,cash,1900,2019-08-03
4180,cash,600,2015-06-14
4181,cash,900,2017-04-01
4182,cash,2100,2018-09-01
4183,cash,2100,2016-10-07
4184,cash,1500,2019-07-17
4185,cash,800,2016-11-03
4186,cash,2100,2014-03-05
4187,cash,1000,2019-10-04
4188,cash,1000,2018-06-26
4189,cash,1000,2019-02-02
4190,cash,2000,2013-09-22
4191,cash,2100,2019-08-17
4192,cash,600,2013-12-06
4193,cash,2100,2019-06-16
4194,cash,1000,2014-11-17
4195,cash,700,2016-12-23
4196,cash,1700,2019-07-05
4197,cash,300,2019-01-30
4198,cash,2100,2019-09-14
4199,cash,2500,2011-09-16
4200,cash,1700,2019-08-25
4201,cash,2100,2019-01-11
4202,cash,500,2017-08-06
4203,cash,1200,2019-10-06
4204,cash,2100,2019-02-09
4205,cash,900,2019-10-19
4206,cash,1400,2011-05-04
4207,cash,500,2019-04-07
4208,cash,700,2013-05-24
4209,cash,2500,2016-12-30
4210,cash,1500,2018-02-26
4211,cash,600,2016-01-24
4212,cash,1200,2019-03-21
4213,cash,2100,2018-08-15
4214,cash,600,2017-08-14
4215,cash,2400,2019-07-31
4216,cash,2000,2018-12-12
4217,cash,2000,2018-02-07
4218,cash,300,2014-02-27
4219,cash,1800,2019-07-10
4220,cash,2300,2019-10-06
4221,cash,1200,2019-06-03
4222,cash,700,2019-04-22
4223,cash,2200,2016-04-04
4224,cash,2000,2018-03-20
4225,cash,2400,2017-04-15
4226,cash,900,2019-06-09
4227,cash,1200,2018-02-06
4228,cash,900,2019-03-29
4229,cash,1500,2015-02-27
4230,cash,1500,2015-01-10
4231,cash,1600,2019-03-21
4232,cash,2400,2018-12-10
4233,cash,1300,2019-07-08
4234,cash,400,2016-09-02
4235,cash,1300,2018-05-14
4236,cash,1300,2018-02-16
4237,cash,600,2016-12-14
4238,cash,400,2019-08-12
4239,cash,1900,2018-06-29
4240,cash,2300,2017-05-30
4241,cash,400,2014-12-10
4242,cash,2500,2014-08-24
4243,cash,700,2013-10-26
4244,cash,2100,2017-06-19
4245,cash,400,2019-11-27
4246,cash,900,2019-07-29
4247,cash,1100,2019-07-06
4248,cash,800,2018-06-30
4249,cash,1500,2017-10-31
4250,cash,1100,2016-12-08
4251,cash,1100,2013-02-24
4252,cash,1000,2016-10-22
4253,cash,800,2018-03-31
4254,cash,2400,2019-12-13
4255,cash,2500,2016-11-05
4256,cash,1000,2019-04-27
4257,cash,1500,2019-07-06
4258,cash,1100,2019-11-17
4259,cash,400,2014-04-04
4260,cash,1800,2012-11-16
4261,cash,2100,2019-03-24
4262,cash,600,2019-11-10
4263,cash,1600,2017-06-02
4264,cash,1500,2018-08-31
4265,cash,2000,2017-08-18
4266,cash,2400,2015-07-17
4267,cash,500,2018-12-24
4268,cash,2400,2011-12-07
4269,cash,2200,2015-11-04
4270,cash,1100,2019-08-10
4271,cash,400,2012-04-19
4272,cash,800,2019-05-21
4273,cash,300,2019-01-20
4274,cash,1100,2015-08-03
4275,cash,1100,2013-10-03
4276,cash,1300,2019-12-09
4277,cash,2200,2019-02-01
4278,cash,1800,2017-11-22
4279,cash,800,2017-12-11
4280,cash,2200,2017-09-14
4281,cash,1800,2012-10-01
4282,cash,1400,2013-10-07
4283,cash,900,2016-03-09
4284,cash,1700,2015-08-16
4285,cash,500,2011-12-02
4286,cash,1100,2018-06-24
4287,cash,2000,2017-05-22
4288,cash,1300,2014-02-19
4289,cash,2000,2019-09-17
4290,cash,2300,2018-11-26
4291,cash,1300,2011-03-16
4292,cash,2200,2015-06-08
4293,cash,700,2018-01-13
4294,cash,2000,2014-06-08
4295,cash,2500,2019-08-16
4296,cash,800,2019-08-29
4297,cash,700,2019-12-09
4298,cash,2400,2018-08-25
4299,cash,2300,2019-03-27
4300,cash,700,2019-11-11
4301,cash,1300,2016-09-04
4302,cash,1900,2019-03-11
4303,cash,1700,2019-04-13
4304,cash,1200,2019-10-27
4305,cash,1800,2017-09-15
4306,cash,2500,2017-07-07
4307,cash,800,2015-11-28
4308,cash,2000,2016-02-05
4309,cash,800,2013-01-21
4310,cash,2100,2018-03-12
4311,cash,700,2012-09-08
4312,cash,1000,2018-06-08
4313,cash,1200,2018-11-26
4314,cash,1000,2019-07-28
4315,cash,400,2016-05-18
4316,cash,2100,2019-07-17
4317,cash,1100,2011-03-04
4318,cash,1700,2019-04-20
4319,cash,500,2019-08-20
4320,cash,2000,2019-12-06
4321,cash,1300,2019-11-26
4322,cash,2500,2011-05-09
4323,cash,1800,2017-06-05
4324,cash,500,2017-12-31
4325,cash,400,2013-09-12
4326,cash,2500,2019-12-17
4327,cash,2200,2015-07-22
4328,cash,1000,2017-02-19
4329,cash,2500,2019-03-12
4330,cash,1000,2012-06-26
4331,cash,900,2019-12-14
4332,cash,1400,2010-02-27
4333,cash,1700,2019-04-29
4334,cash,1500,2019-09-07
4335,cash,2300,2019-12-06
4336,cash,1500,2017-04-18
4337,cash,400,2016-03-08
4338,cash,1800,2016-09-29
4339,cash,500,2017-05-28
4340,cash,2000,2011-12-01
4341,cash,900,2019-01-28
4342,cash,600,2018-05-21
4343,cash,2100,2013-04-01
4344,cash,2300,2016-06-12
4345,cash,1300,2016-08-03
4346,cash,1500,2019-09-03
4347,cash,1500,2011-12-17
4348,cash,800,2019-11-01
4349,cash,1900,2019-02-17
4350,cash,2000,2019-07-02
4351,cash,2100,2015-04-16
4352,cash,1200,2016-07-23
4353,cash,700,2019-11-25
4354,cash,500,2015-08-13
4355,cash,2000,2019-07-02
4356,cash,1000,2019-11-07
4357,cash,2300,2019-03-28
4358,cash,1600,2019-08-18
4359,cash,1000,2016-06-16
4360,cash,1600,2018-12-11
4361,cash,2300,2014-01-17
4362,cash,1300,2019-05-25
4363,cash,600,2015-04-05
4364,cash,1700,2018-02-20
4365,cash,400,2015-10-07
4366,cash,900,2017-04-11
4367,cash,600,2019-12-25
4368,cash,900,2019-05-03
4369,cash,1900,2019-09-13
4370,cash,800,2017-05-26
4371,cash,900,2019-09-16
4372,cash,1300,2019-08-28
4373,cash,2400,2014-06-06
4374,cash,300,2018-07-06
4375,cash,1600,2019-08-05
4376,cash,2100,2014-01-04
4377,cash,2400,2017-01-19
4378,cash,1000,2019-12-22
4379,cash,2200,2018-06-01
4380,cash,2300,2012-02-16
4381,cash,2200,2019-01-29
4382,cash,900,2018-02-27
4383,cash,800,2015-07-01
4384,cash,1500,2015-08-02
4385,cash,1900,2019-01-22
4386,cash,1700,2017-11-16
4387,cash,1800,2018-10-24
4388,cash,400,2019-11-03
4389,cash,1100,2018-05-31
4390,cash,2400,2019-12-28
4391,cash,1100,2014-08-21
4392,cash,2300,2018-12-30
4393,cash,1800,2019-01-13
4394,cash,900,2012-02-05
4395,cash,500,2016-06-05
