payment_id,payment_type,payment_amount,payment_date
3206,cash,1000,2017-09-09
3207,cash,2000,2014-11-30
3208,cash,2000,2018-10-04
3209,cash,1200,2014-06-13
3210,cash,700,2019-11-26
3211,cash,2000,2018-10-08
3212,cash,2100,2012-04-06
3213,cash,1500,2017-11-12
3214,cash,1600,2016-10-20
3215,cash,1000,2015-06-06
3216,cash,1700,2018-07-15
3217,cash,1100,2019-12-21
3218,cash,1200,2014-06-14
3219,cash,500,2018-10-05
3220,cash,1600,2018-12-27
3221,cash,1700,2019-08-31
3222,cash,900,2017-06-04
3223,cash,1500,2019-05-31
3224,cash,2500,2019-07-15
3225,cash,2500,2017-05-06
3226,cash,700,2015-12-06
3227,cash,2200,2015-03-13
3228,cash,1300,2017-06-30
3229,cash,700,2019-06-11
3230,cash,2200,2019-04-08
3231,cash,2200,2017-03-07
3232,cash,1400,2019-12-13
3233,cash,300,2019-11-17
3234,cash,500,2014-07-13
3235,cash,2000,2017-05-29
3236,cash,800,2019-11-28
3237,cash,700,2017-11-11
3238,cash,1200,2019-12-14
3239,cash,300,2018-06-03
3240,cash,1100,2019-03-07
3241,cash,400,2019-06-30
3242,cash,2400,2016-05-13
3243,cash,600,2015-03-24
3244,cash,2200,2018-06-30
3245,cash,2300,2019-03-22
3246,cash,1100,2019-03-13
3247,cash,900,2012-12-17
3248,cash,2400,2017-08-15
3249,cash,1600,2013-07-30
3250,cash,600,2019-12-29
3251,cash,1200,2012-12-12
3252,cash,1700,2018-08-26
3253,cash,700,2019-07-30
3254,cash,1700,2019-01-19
3255,cash,2000,2018-07-07
3256,cash,900,2017-05-23
3257,cash,2500,2014-03-06
3258,cash,800,2014-07-25
3259,cash,2500,2018-01-10
3260,cash,500,2016-06-21
3261,cash,600,2018-04-14
3262,cash,700,2013-09-15
3263,cash,400,2018-08-08
3264,cash,2400,2018-10-30
3265,cash,2400,2019-11-08
3266,cash,1900,2019-11-18
3267,cash,1300,2018-07-27
3268,cash,2100,2019-04-24
3269,cash,1000,2016-04-23
3270,cash,1300,2015-06-28
3271,cash,2100,2018-09-30
3272,cash,1100,2017-10-20
3273,cash,300,2019-06-05
3274,cash,700,2019-03-29
3275,cash,1500,2019-04-28
3276,cash,300,2013-03-19
3277,cash,2400,2018-04-26
3278,cash,1100,2019-04-06
3279,cash,1700,2019-12-07
3280,cash,1900,2018-06-03
3281,cash,1900,2014-12-02
3282,cash,1800,2019-09-12
3283,cash,1200,2015-07-28
3284,cash,700,2016-03-12
3285,cash,300,2019-09-26
3286,cash,1400,2019-01-16
3287,cash,1000,2015-12-25
3288,cash,1100,2018-07-04
3289,cash,900,2019-02-26
3290,cash,1100,2018-09-09
3291,cash,1200,2019-08-24
3292,cash,500,2017-08-18
3293,cash,2500,2015-08-01
3294,cash,2300,2018-11-25
3295,cash,2500,2014-01-31
3296,cash,2000,2013-02-12
3297,cash,1200,2016-11-09
3298,cash,1700,2011-06-21
3299,cash,1100,2013-09-21
3300,cash,1700,2019-06-01
3301,cash,1500,2016-11-14
3302,cash,1600,2018-04-05
3303,cash,2300,2016-11-01
3304,cash,1700,2019-03-20
3305,cash,1800,2019-06-14
3306,cash,2000,2019-12-02
3307,cash,400,2017-08-08
3308,cash,2000,2014-02-13
3309,cash,1400,2016-10-10
3310,cash,1800,2018-03-29
3311,cash,1700,2014-07-16
3312,cash,800,2015-03-18
3313,cash,2400,2019-08-25
3314,cash,1800,2019-02-01
3315,cash,400,2019-07-28
3316,cash,700,2018-03-04
3317,cash,1600,2016-10-06
3318,cash,700,2018-03-23
3319,cash,1300,2014-02-02
3320,cash,1300,2018-06-05
3321,cash,1000,2019-01-01
3322,cash,2000,2016-01-18
3323,cash,900,2018-07-22
3324,cash,700,2019-10-29
3325,cash,1700,2018-09-20
3326,cash,2300,2019-03-29
3327,cash,1700,2012-04-26
3328,cash,600,2019-08-04
3329,cash,1100,2018-08-19
3330,cash,2100,2019-04-18
3331,cash,700,2017-10-07
3332,cash,1900,2015-05-06
3333,cash,2200,2016-10-13
3334,cash,1000,2015-04-30
3335,cash,700,2016-08-31
3336,cash,2000,2018-10-24
3337,cash,2400,2016-11-11
3338,cash,2400,2011-10-08
3339,cash,1200,2014-11-09
3340,cash,1000,2018-05-21
3341,cash,2300,2014-10-22
3342,cash,2300,2016-08-20
3343,cash,2300,2014-07-28
3344,cash,1300,2017-03-10
3345,cash,2500,2017-06-26
3346,cash,700,2019-05-12
3347,cash,2400,2013-06-05
3348,cash,1800,2017-12-18
3349,cash,1500,2018-02-06
3350,cash,1700,2014-03-14
3351,cash,2200,2017-07-17
3352,cash,700,2014-07-25
3353,cash,600,2018-12-28
3354,cash,2500,2016-11-17
3355,cash,600,2015-04-26
3356,cash,2400,2019-03-26
3357,cash,1000,2018-12-09
3358,cash,600,2014-05-28
3359,cash,600,2018-10-26
3360,cash,1700,2016-06-12
3361,cash,900,2015-04-10
3362,cash,1600,2015-08-16
3363,cash,900,2019-05-23
3364,cash,900,2019-12-27
3365,cash,300,2014-03-02
3366,cash,500,2019-10-25
3367,cash,2500,2017-11-22
3368,cash,700,2018-07-18
3369,cash,700,2018-01-28
3370,cash,1400,2019-10-14
3371,cash,900,2016-05-03
3372,cash,400,2019-10-20
3373,cash,1200,2019-11-01
3374,cash,1000,2017-09-29
3375,cash,1800,2011-07-15
3376,cash,1500,2018-09-09
3377,cash,2100,2019-10-15
3378,cash,1200,2017-12-19
3379,cash,2100,2016-02-27
3380,cash,1300,2019-04-27
3381,cash,2300,2014-10-02
3382,cash,500,2018-08-21
3383,cash,1100,2015-09-04
3384,cash,1200,2017-10-24
3385,cash,2200,2019-12-18
3386,cash,2100,2016-02-07
3387,cash,1300,2019-12-10
3388,cash,800,2019-06-15
3389,cash,900,2018-09-18
3390,cash,2000,2018-02-02
3391,cash,2400,2016-07-05
3392,cash,500,2014-12-10
3393,cash,400,2017-02-12
3394,cash,1400,2017-07-24
3395,cash,1500,2018-08-07
3396,cash,500,2017-12-16
3397,cash,500,2018-02-06
3398,cash,1600,2013-11-06
3399,cash,1400,2018-01-06
3400,cash,1300,2018-03-20
3401,cash,1000,2017-08-18
3402,cash,300,2015-12-03
3403,cash,1800,2016-07-27
3404,cash,1600,2017-04-02
3405,cash,900,2016-11-27
3406,cash,1900,2019-09-29
3407,cash,1600,2019-01-04
3408,cash,2400,2019-04-24
3409,cash,1000,2018-04-15
3410,cash,2500,2018-09-27
3411,cash,900,2017-07-26
3412,cash,1200,2016-03-10
3413,cash,1700,2019-08-27
3414,cash,1400,2019-06-20
3415,cash,1800,2017-05-12
3416,cash,1700,2018-10-24
3417,cash,1300,2019-10-06
3418,cash,1200,2014-08-11
3419,cash,2100,2019-03-16
3420,cash,600,2018-11-01
3421,cash,700,2019-02-08
3422,cash,2000,2018-03-06
3423,cash,400,2018-07-22
3424,cash,1600,2017-10-20
3425,cash,700,2013-11-25
3426,cash,1100,2015-09-06
3427,cash,2200,2018-12-17
3428,cash,700,2018-07-23
3429,cash,1300,2019-07-19
3430,cash,2400,2015-07-28
3431,cash,1500,2019-12-30
3432,cash,900,2015-02-18
3433,cash,2500,2019-12-15
3434,cash,1000,2019-04-16
3435,cash,1600,2011-07-05
3436,cash,2100,2017-09-27
3437,cash,1500,2016-11-25
3438,cash,1200,2019-10-29
3439,cash,1300,2016-01-30
3440,cash,700,2016-12-28
3441,cash,900,2019-09-09
3442,cash,800,2017-07-27
3443,cash,2200,2014-11-04
3444,cash,1400,2015-03-11
3445,cash,1000,2019-10-31
3446,cash,1400,2014-05-29
3447,cash,1600,2019-09-30
3448,cash,1600,2019-10-27
3449,cash,2200,2017-08-11
3450,cash,2000,2017-06-21
3451,cash,2000,2018-07-10
3452,cash,600,2017-09-03
3453,cash,400,2016-12-17
3454,cash,2400,2013-10-13
3455,cash,1500,2016-07-30
3456,cash,1100,2014-04-13
3457,cash,800,2014-02-07
3458,cash,2400,2015-04-20
3459,cash,1500,2019-12-17
3460,cash,2300,2014-07-10
3461,cash,1700,2017-07-09
3462,cash,1000,2018-09-21
3463,cash,1300,2019-09-17
3464,cash,1600,2019-11-12
3465,cash,1000,2015-09-25
3466,cash,900,2019-12-26
3467,cash,1600,2019-02-14
3468,cash,2100,2015-04-08
3469,cash,300,2018-04-15
3470,cash,2500,2019-12-26
3471,cash,1400,2011-07-21
3472,cash,1100,2019-12-21
3473,cash,1400,2016-09-06
3474,cash,1500,2018-09-18
3475,cash,1100,2019-11-01
3476,cash,1200,2014-01-19
3477,cash,2300,2012-05-13
3478,cash,1700,2018-07-09
3479,cash,800,2018-08-12
3480,cash,1000,2017-05-31
3481,cash,1800,2019-02-17
3482,cash,2100,2017-03-26
3483,cash,1600,2011-01-28
3484,cash,1800,2016-05-21
3485,cash,1000,2016-08-29
3486,cash,2300,2019-10-14
3487,cash,1600,2015-11-16
3488,cash,1100,2019-04-17
3489,cash,800,2015-03-31
3490,cash,1500,2016-07-15
3491,cash,700,2019-09-19
3492,cash,2300,2016-03-18
3493,cash,1800,2019-12-06
3494,cash,1800,2019-03-04
3495,cash,1900,2017-12-22
3496,cash,1700,2019-09-25
3497,cash,900,2018-12-06
3498,cash,1400,2018-05-25
3499,cash,1300,2019-09-09
3500,cash,1900,2018-05-22
3501,cash,2500,2016-03-05
3502,cash,1500,2019-07-14
3503,cash,1400,2019-11-03
3504,cash,1900,2019-04-25
3505,cash,400,2016-04-11
3506,cash,300,2016-01-09
3507,cash,1000,2019-03-06
3508,cash,2100,2019-06-07
3509,cash,1400,2016-09-02
3510,cash,1800,2018-06-28
3511,cash,700,2018-08-25
3512,cash,2000,2018-02-10
3513,cash,2400,2014-04-04
3514,cash,600,2019-10-05
3515,cash,500,2016-09-01
3516,cash,1500,2015-10-18
3517,cash,900,2014-08-06
3518,cash,1400,2019-09-10
3519,cash,900,2019-05-03
3520,cash,1400,2018-03-06
3521,cash,2400,2016-09-04
3522,cash,2000,2018-11-17
3523,cash,1300,2017-12-08
3524,cash,1800,2018-03-21
3525,cash,800,2015-03-14
3526,cash,1100,2017-01-03
3527,cash,700,2018-06-13
3528,cash,1600,2019-06-30
3529,cash,2200,2019-12-15
3530,cash,800,2019-11-04
3531,cash,1800,2016-06-28
3532,cash,800,2019-12-01
3533,cash,2200,2019-06-07
3534,cash,1300,2014-08-13
3535,cash,2200,2018-12-10
3536,cash,2000,2018-08-28
3537,cash,2000,2016-09-23
3538,cash,2300,2019-07-24
3539,cash,600,2015-10-17
3540,cash,1300,2019-12-21
3541,cash,600,2016-05-25
3542,cash,1700,2017-08-02
3543,cash,700,2014-03-24
3544,cash,1700,2013-04-04
3545,cash,1100,2019-12-01
3546,cash,1700,2019-11-05
3547,cash,500,2014-04-25
3548,cash,2400,2015-02-24
3549,cash,2100,2018-01-12
3550,cash,2500,2013-04-21
3551,cash,2300,2017-04-29
3552,cash,1000,2015-12-19
3553,cash,2500,2019-10-27
3554,cash,1200,2019-05-02
3555,cash,1100,2017-06-13
3556,cash,1600,2014-07-11
3557,cash,600,2019-12-23
3558,cash,1500,2017-07-12
3559,cash,1700,2015-08-01
3560,cash,1900,2013-02-12
3561,cash,2100,2019-11-29
3562,cash,1900,2016-11-18
3563,cash,2100,2017-07-30
3564,cash,1500,2019-01-04
3565,cash,2300,2016-10-04
3566,cash,1800,2015-11-04
3567,cash,1300,2018-10-17
3568,cash,400,2019-12-04
3569,cash,900,2016-07-04
3570,cash,1600,2018-05-07
3571,cash,1800,2019-12-27
3572,cash,1000,2018-09-25
3573,cash,1300,2015-11-14
3574,cash,1000,2018-07-03
3575,cash,2100,2019-07-13
3576,cash,1500,2015-04-18
3577,cash,1800,2014-04-18
3578,cash,1800,2014-08-06
3579,cash,500,2019-10-24
3580,cash,1900,2015-05-28
3581,cash,300,2018-12-20
3582,cash,2300,2013-02-06
3583,cash,1700,2019-08-07
3584,cash,2100,2019-12-22
3585,cash,1800,2019-12-14
3586,cash,1100,2017-08-28
3587,cash,2100,2018-11-27
3588,cash,1200,2018-06-02
3589,cash,600,2014-01-03
3590,cash,300,2015-06-12
3591,cash,900,2019-12-12
3592,cash,2500,2017-11-03
3593,cash,1300,2018-01-22
3594,cash,1100,2013-03-27
3595,cash,2200,2017-06-06
3596,cash,2400,2017-10-05
3597,cash,800,2019-05-19
3598,cash,1100,2015-11-15
3599,cash,1000,2016-02-19
3600,cash,1900,2018-11-15
3601,cash,1700,2018-12-09
3602,cash,1100,2018-02-02
3603,cash,1000,2019-12-18
3604,cash,2400,2016-03-31
3605,cash,900,2019-02-24
3606,cash,300,2018-02-05
3607,cash,2500,2018-11-30
3608,cash,900,2018-12-19
3609,cash,1600,2019-03-22
3610,cash,2300,2019-03-16
3611,cash,500,2019-07-31
3612,cash,500,2018-06-09
3613,cash,400,2019-02-05
3614,cash,1300,2014-11-03
3615,cash,400,2019-03-11
3616,cash,1700,2019-05-30
3617,cash,1600,2019-03-14
3618,cash,1200,2019-03-09
3619,cash,1500,2018-12-03
3620,cash,600,2019-11-07
3621,cash,1100,2019-04-29
3622,cash,1600,2017-11-23
3623,cash,1400,2015-05-28
3624,cash,1600,2019-10-11
3625,cash,700,2011-06-12
3626,cash,2300,2013-11-26
3627,cash,2300,2013-09-21
3628,cash,1800,2019-07-11
3629,cash,700,2016-03-04
3630,cash,1200,2019-05-20
3631,cash,1200,2018-03-25
3632,cash,700,2019-12-17
3633,cash,2500,2016-03-05
3634,cash,900,2019-11-25
3635,cash,2300,2019-08-26
3636,cash,1300,2019-08-22
3637,cash,1500,2015-05-13
3638,cash,1000,2016-04-22
3639,cash,1300,2014-11-30
3640,cash,1400,2019-01-06
3641,cash,700,2013-01-10
3642,cash,800,2018-11-28
3643,cash,500,2013-09-22
3644,cash,900,2019-12-19
3645,cash,1600,2019-04-12
3646,cash,1800,2019-03-23
3647,cash,300,2013-01-29
3648,cash,1400,2019-10-30
3649,cash,900,2019-08-19
3650,cash,1100,2016-11-25
3651,cash,700,2018-04-22
3652,cash,700,2019-03-16
3653,cash,2400,2019-03-26
3654,cash,2400,2013-11-27
3655,cash,800,2019-07-21
3656,cash,2300,2018-04-12
3657,cash,800,2018-02-23
3658,cash,1800,2019-12-09
3659,cash,1900,2017-03-19
3660,cash,400,2012-12-10
3661,cash,1700,2014-11-18
3662,cash,2300,2013-01-14
3663,cash,1700,2016-08-03
3664,cash,1500,2014-11-06
3665,cash,700,2015-01-08
3666,cash,900,2018-02-02
3667,cash,1600,2013-10-02
3668,cash,1400,2018-01-01
3669,cash,1300,2014-12-11
3670,cash,900,2019-08-16
3671,cash,1000,2019-09-19
3672,cash,2200,2019-10-09
3673,cash,2500,2019-07-29
3674,cash,1200,2018-12-04
3675,cash,600,2016-10-03
3676,cash,1800,2019-05-24
3677,cash,1400,2017-12-29
3678,cash,1000,2018-12-30
3679,cash,900,2017-09-05
3680,cash,500,2011-11-28
3681,cash,1000,2019-10-28
3682,cash,1700,2019-12-08
3683,cash,1400,2016-10-23
3684,cash,600,2016-03-18
3685,cash,900,2011-09-07
3686,cash,1600,2019-10-03
3687,cash,700,2018-09-21
3688,cash,1900,2019-01-16
3689,cash,1200,2019-12-21
3690,cash,800,2019-03-30
3691,cash,400,2019-03-09
3692,cash,1200,2016-09-16
3693,cash,1800,2019-12-31
3694,cash,600,2019-08-27
3695,cash,2100,2013-09-16
3696,cash,2300,2015-10-30
3697,cash,2300,2018-01-15
3698,cash,2300,2016-11-11
3699,cash,300,2019-10-27
3700,cash,1700,2015-12-20
3701,cash,2300,2012-06-08
3702,cash,1000,2019-02-18
3703,cash,2200,2015-05-25
3704,cash,600,2014-09-24
3705,cash,1200,2019-08-14
3706,cash,600,2017-10-15
3707,cash,1300,2017-03-08
3708,cash,900,2015-02-01
3709,cash,2400,2019-01-27
3710,cash,1000,2017-10-04
3711,cash,1500,2018-05-05
3712,cash,2100,2018-06-27
3713,cash,2500,2017-05-01
3714,cash,800,2015-01-03
3715,cash,1800,2013-04-24
3716,cash,500,2011-10-17
3717,cash,1600,2019-06-17
3718,cash,300,2018-10-09
3719,cash,500,2018-08-21
3720,cash,1300,2019-11-27
3721,cash,2300,2019-12-23
3722,cash,1200,2019-01-24
3723,cash,2200,2018-11-23
3724,cash,600,2019-05-09
3725,cash,800,2019-03-12
3726,cash,1300,2015-10-31
3727,cash,2400,2017-04-01
3728,cash,500,2018-02-24
3729,cash,1000,2015-01-26
3730,cash,600,2017-12-07
3731,cash,2000,2016-09-26
3732,cash,700,2016-11-05
3733,cash,1400,2015-10-23
3734,cash,600,2016-04-09
3735,cash,600,2017-08-08
3736,cash,1600,2018-11-10
3737,cash,1800,2018-01-24
3738,cash,800,2013-10-20
3739,cash,1400,2017-09-16
3740,cash,1100,2018-02-04
3741,cash,900,2015-07-12
3742,cash,1100,2016-09-20
3743,cash,600,2019-11-10
3744,cash,1000,2014-06-17
3745,cash,2100,2017-06-07
3746,cash,900,2018-07-23
3747,cash,800,2015-12-21
3748,cash,1200,2015-09-04
3749,cash,2200,2019-10-11
3750,cash,700,2017-10-10
3751,cash,600,2019-09-19
3752,cash,1900,2018-10-06
3753,cash,1500,2014-10-15
3754,cash,2300,2015-07-09
3755,cash,2500,2017-08-26
3756,cash,1800,2011-10-13
3757,cash,600,2019-11-30
3758,cash,1000,2016-05-06
3759,cash,300,2014-09-27
3760,cash,1200,2010-12-27
3761,cash,1800,2012-10-04
3762,cash,1500,2018-02-20
3763,cash,2300,2019-11-08
3764,cash,2500,2018-12-30
3765,cash,2200,2016-06-26
3766,cash,2500,2010-09-06
3767,cash,2300,2017-12-14
3768,cash,800,2017-12-02
3769,cash,800,2019-08-20
3770,cash,700,2019-12-19
3771,cash,1900,2019-12-19
3772,cash,600,2018-09-05
3773,cash,2000,2017-04-27
3774,cash,1200,2017-07-25
3775,cash,500,2018-06-07
3776,cash,600,2018-06-04
3777,cash,400,2018-08-28
3778,cash,400,2019-05-29
3779,cash,1800,2013-06-07
3780,cash,800,2015-06-18
3781,cash,400,2018-08-06
3782,cash,700,2019-12-01
3783,cash,1300,2019-04-25
3784,cash,1700,2019-08-16
3785,cash,1600,2016-07-20
3786,cash,1400,2019-12-14
3787,cash,700,2015-04-19
3788,cash,1600,2018-05-18
3789,cash,2100,2017-12-30
3790,cash,1100,2019-09-04
3791,cash,600,2014-05-09
3792,cash,2500,2018-10-14
3793,cash,600,2016-10-26
3794,cash,1300,2016-11-14
3795,cash,2500,2011-07-11
3796,cash,500,2016-05-25
3797,cash,1100,2019-10-30
3798,cash,2000,2019-08-25
3799,cash,1400,2019-11-18
3800,cash,800,2018-05-15
3801,cash,2100,2018-08-16
3802,cash,2400,2014-02-19
3803,cash,2000,2019-10-13
3804,cash,1300,2012-10-08
3805,cash,2500,2017-02-22
3806,cash,600,2019-11-06
3807,cash,800,2014-11-29
3808,cash,1200,2019-07-06
3809,cash,800,2018-04-28
3810,cash,1700,2018-02-18
3811,cash,2100,2019-02-20
3812,cash,1300,2018-07-27
3813,cash,2500,2019-09-03
3814,cash,900,2015-01-11
3815,cash,2500,2019-08-13
3816,cash,2200,2019-10-22
3817,cash,1700,2018-07-05
3818,cash,1600,2019-01-15
3819,cash,2200,2018-06-13
3820,cash,2500,2015-08-26
3821,cash,2500,2014-01-18
3822,cash,2300,2019-09-19
3823,cash,500,2017-12-30
3824,cash,1800,2018-07-12
3825,cash,800,2012-05-16
3826,cash,2400,2015-01-27
3827,cash,2500,2014-04-17
3828,cash,2000,2018-09-08
3829,cash,2500,2019-03-09
3830,cash,1500,2019-05-20
3831,cash,2100,2018-06-02
3832,cash,1900,2016-01-19
3833,cash,2100,2018-10-13
3834,cash,300,2016-09-23
3835,cash,1900,2018-04-11
3836,cash,1500,2017-04-23
3837,cash,800,2019-12-19
3838,cash,300,2019-11-28
3839,cash,2500,2018-07-19
3840,cash,1300,2013-05-14
3841,cash,1900,2013-04-23
3842,cash,500,2013-01-06
3843,cash,1200,2018-11-14
3844,cash,1600,2016-11-01
3845,cash,1700,2019-01-20
3846,cash,1100,2019-09-27
3847,cash,1200,2017-06-29
3848,cash,1100,2019-08-21
3849,cash,1100,2019-09-19
3850,cash,2100,2013-06-24
3851,cash,2200,2018-11-30
3852,cash,2400,2013-03-19
3853,cash,2100,2018-12-02
3854,cash,1800,2016-08-25
3855,cash,500,2019-03-28
3856,cash,2500,2012-05-25
3857,cash,1100,2017-07-11
3858,cash,1600,2018-10-14
3859,cash,2100,2017-07-05
3860,cash,2400,2018-02-22
3861,cash,2300,2015-04-22
3862,cash,600,2014-02-15
3863,cash,1300,2019-07-25
3864,cash,300,2012-12-31
3865,cash,2100,2015-10-02
3866,cash,300,2019-04-19
3867,cash,500,2017-06-01
3868,cash,2000,2017-03-21
3869,cash,900,2019-11-01
3870,cash,800,2019-04-20
3871,cash,2200,2019-02-03
3872,cash,800,2018-12-14
3873,cash,700,2019-06-04
3874,cash,1900,2019-03-10
3875,cash,2500,2019-01-19
3876,cash,2400,2017-07-29
3877,cash,900,2015-04-22
3878,cash,1300,2016-03-30
3879,cash,2400,2017-04-22
3880,cash,1700,2019-07-12
3881,cash,1500,2018-01-10
3882,cash,2300,2018-05-25
3883,cash,800,2019-07-10
3884,cash,1900,2017-10-19
3885,cash,2500,2018-11-26
3886,cash,2300,2017-11-03
3887,cash,900,2015-06-08
3888,cash,2000,2019-08-21
3889,cash,1000,2018-06-17
3890,cash,1000,2019-12-23
3891,cash,1100,2018-10-06
3892,cash,2500,2015-02-23
3893,cash,1000,2019-10-20
3894,cash,1800,2018-04-07
3895,cash,1300,2018-01-09
3896,cash,1000,2015-10-07
3897,cash,2100,2016-07-26
3898,cash,500,2015-06-26
3899,cash,1700,2019-10-29
3900,cash,700,2019-05-21
3901,cash,2400,2018-11-18
3902,cash,1900,2019-01-05
3903,cash,400,2018-08-30
3904,cash,2500,2016-12-16
3905,cash,300,2019-07-03
3906,cash,2500,2019-05-20
3907,cash,1800,2017-02-21
3908,cash,800,2019-10-02
3909,cash,1800,2019-02-20
3910,cash,1800,2018-08-17
3911,cash,2500,2018-07-20
3912,cash,700,2018-02-21
3913,cash,1700,2014-01-08
3914,cash,300,2019-06-22
3915,cash,700,2019-01-04
3916,cash,600,2015-11-25
3917,cash,400,2019-05-07
3918,cash,1800,2019-12-09
3919,cash,2300,2018-12-27
3920,cash,2300,2019-11-24
3921,cash,1900,2019-09-30
3922,cash,1400,2018-12-11
3923,cash,1000,2018-06-06
3924,cash,2100,2018-03-12
3925,cash,900,2019-10-04
3926,cash,500,2015-10-05
3927,cash,600,2017-03-13
3928,cash,2000,2019-04-03
3929,cash,600,2018-07-29
3930,cash,900,2019-08-04
3931,cash,2200,2017-06-13
3932,cash,1700,2018-04-22
3933,cash,1000,2014-10-18
3934,cash,1700,2011-11-10
3935,cash,900,2017-03-04
3936,cash,2400,2019-12-28
3937,cash,1800,2019-09-28
3938,cash,800,2015-02-24
3939,cash,900,2011-08-31
3940,cash,1400,2018-06-02
3941,cash,2400,2015-07-13
3942,cash,800,2018-12-15
3943,cash,900,2018-12-25
3944,cash,1500,2013-09-15
3945,cash,600,2019-09-05
3946,cash,700,2017-02-02
3947,cash,1000,2018-07-09
3948,cash,1100,2014-11-11
3949,cash,1800,2014-11-20
3950,cash,1700,2019-10-10
3951,cash,1300,2019-09-08
3952,cash,700,2015-09-16
3953,cash,1000,2014-06-26
3954,cash,1600,2019-10-27
3955,cash,1800,2014-01-15
3956,cash,800,2017-09-11
3957,cash,900,2019-05-16
3958,cash,2100,2014-06-08
3959,cash,2100,2015-04-14
3960,cash,2500,2017-03-29
3961,cash,1300,2019-12-06
3962,cash,1400,2015-06-15
3963,cash,1000,2017-12-23
3964,cash,500,2016-05-12
3965,cash,500,2017-03-11
3966,cash,2500,2014-06-12
3967,cash,700,2016-05-28
3968,cash,1300,2018-01-25
3969,cash,2500,2019-07-08
3970,cash,2300,2018-03-25
3971,cash,2400,2014-01-12
3972,cash,400,2015-04-03
3973,cash,2500,2019-12-02
3974,cash,2300,2017-11-05
3975,cash,1500,2019-11-16
3976,cash,1300,2018-04-22
3977,cash,900,2018-11-15
3978,cash,300,2019-12-14
3979,cash,1300,2018-07-05
3980,cash,2200,2019-11-06
3981,cash,2300,2011-06-02
3982,cash,1000,2013-12-25
3983,cash,400,2016-09-03
3984,cash,2200,2019-11-02
3985,cash,900,2013-12-24
3986,cash,400,2012-03-19
3987,cash,700,2016-01-13
3988,cash,1100,2018-05-23
3989,cash,1800,2017-09-05
3990,cash,2100,2019-05-27
3991,cash,1500,2018-10-22
3992,cash,900,2019-05-06
3993,cash,1500,2012-02-28
3994,cash,1300,2019-03-10
3995,cash,1700,2015-09-07
3996,cash,1900,2019-06-25
3997,cash,700,2019-11-30
3998,cash,1600,2019-01-31
3999,cash,1400,2019-04-13
4000,cash,2000,2017-10-22
4001,cash,300,2013-10-12
4002,cash,1300,2019-03-30
4003,cash,700,2016-07-30
4004,cash,1300,2016-05-27
4005,cash,2500,2018-08-11
4006,cash,1400,2018-07-23
4007,cash,1300,2017-11-07
4008,cash,2500,2019-09-11
4009,cash,900,2018-09-11
4010,cash,300,2016-10-10
4011,cash,2200,2019-03-04
4012,cash,600,2017-04-16
4013,cash,2500,2019-11-10
4014,cash,1700,2016-07-06
4015,cash,800,2019-06-26
4016,cash,1500,2013-10-27
4017,cash,1600,2013-09-25
4018,cash,2000,2013-09-30
4019,cash,700,2017-12-03
4020,cash,2000,2016-07-29
4021,cash,1300,2019-01-10
4022,cash,1400,2019-06-04
4023,cash,1100,2018-03-10
4024,cash,1100,2016-04-30
4025,cash,2300,2017-12-18
4026,cash,2100,2019-04-28
4027,cash,2200,2016-01-03
4028,cash,2100,2018-08-23
4029,cash,400,2019-11-05
4030,cash,1000,2018-04-30
4031,cash,1700,2018-03-26
4032,cash,2100,2011-05-07
4033,cash,1800,2014-05-06
4034,cash,2400,2013-06-06
4035,cash,2300,2018-12-17
4036,cash,1600,2018-09-10
4037,cash,1900,2014-03-01
4038,cash,600,2015-02-27
4039,cash,600,2019-12-20
4040,cash,2400,2013-03-22
4041,cash,1300,2017-06-12
4042,cash,1500,2017-12-25
4043,cash,2100,2015-02-23
4044,cash,400,2018-07-04
4045,cash,1600,2016-03-03
4046,cash,2200,2019-09-22
4047,cash,800,2015-08-27
4048,cash,1400,2010-08-29
4049,cash,400,2019-11-25
4050,cash,2200,2013-09-21
4051,cash,400,2019-03-22
4052,cash,1800,2019-08-18
4053,cash,700,2011-10-12
4054,cash,1500,2015-01-14
4055,cash,2200,2015-10-18
4056,cash,1700,2019-01-09
4057,cash,2300,2014-06-26
4058,cash,1400,2018-08-10
4059,cash,1100,2019-01-06
4060,cash,1600,2016-12-03
4061,cash,2200,2016-01-10
4062,cash,2400,2017-03-30
4063,cash,1200,2016-09-04
4064,cash,1000,2014-12-16
4065,cash,700,2013-06-22
4066,cash,2100,2016-09-16
4067,cash,1600,2017-11-13
